age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,4,1326,11,8,2,4,0,4,1,0,0,59,38,0
20,2,25492,3,1,2,6,0,4,1,0,0,39,25,0
12,2,7697,8,10,4,0,3,4,0,0,0,39,38,0
14,1,15410,9,12,0,9,4,4,0,0,0,59,38,0
10,4,18315,9,12,4,9,1,1,0,0,0,29,38,0
11,2,1859,11,8,4,0,1,4,0,0,0,39,38,0
19,2,18466,11,8,5,7,4,2,0,0,0,34,38,0
11,2,24897,11,8,4,12,1,1,1,0,0,49,38,0
8,2,22317,11,8,0,2,1,4,1,0,0,49,38,0
2,2,17133,15,9,4,5,3,4,1,0,0,39,38,0
7,2,15927,7,11,4,6,3,4,1,0,0,39,38,0
10,2,19667,11,8,2,0,5,4,0,0,0,39,38,0
34,2,8409,11,8,5,6,1,4,1,0,49,39,38,0
38,2,24937,11,8,2,10,0,4,1,0,0,39,38,0
6,2,9696,15,9,4,3,3,4,1,0,0,39,38,0
22,2,19345,11,8,2,2,0,2,1,0,0,39,38,0
8,2,5023,15,9,4,6,3,4,1,0,0,39,18,0
27,2,17996,15,9,0,11,4,4,0,0,15,45,38,0
2,2,25975,11,8,4,2,1,4,1,0,0,39,38,0
3,5,17098,15,9,4,9,3,4,1,0,0,39,38,0
9,4,722,8,10,0,7,4,4,0,0,0,54,38,0
9,5,7723,9,12,2,2,0,4,1,0,0,39,38,0
17,5,18226,15,9,0,0,1,4,0,0,0,37,38,0
44,5,20080,11,8,2,13,0,4,1,0,0,39,38,0
24,2,3084,11,8,2,6,0,4,1,0,0,49,38,0
6,2,24931,11,8,4,13,3,4,1,0,0,39,38,0
14,2,13860,11,8,4,11,2,4,1,0,0,39,38,0
31,4,25331,15,9,2,3,0,4,1,0,0,59,38,0
41,2,15029,4,2,2,4,0,4,1,0,0,39,25,0
4,2,805,11,8,4,0,4,4,0,0,0,39,38,0
4,2,15587,11,8,4,5,3,4,1,0,0,39,38,0
41,2,9823,9,12,4,9,1,4,0,0,0,59,38,0
37,1,21917,11,8,2,13,0,2,1,0,0,39,38,0
8,2,6005,15,9,2,9,0,4,1,0,0,49,38,0
4,2,21824,11,8,4,7,3,4,1,0,0,34,38,0
11,2,7362,15,9,4,0,1,4,0,0,0,39,38,0
6,2,10668,11,8,4,6,3,4,1,0,0,39,38,0
16,2,1083,15,9,2,11,0,4,1,0,0,39,38,0
18,2,18038,9,12,0,9,4,4,0,0,0,31,38,0
36,4,21440,15,9,2,4,0,4,1,0,0,29,38,0
10,2,25827,9,12,4,9,1,4,1,0,0,54,38,0
12,2,13357,0,5,4,7,3,4,1,0,0,39,38,0
12,2,6005,15,9,4,2,3,4,1,0,0,39,38,0
43,0,19703,15,9,0,0,1,4,0,0,0,39,38,0
4,5,13636,15,9,4,7,3,4,0,0,0,10,38,0
9,2,10672,15,9,4,6,1,1,1,0,0,39,29,0
11,2,4355,15,9,4,0,1,4,0,0,0,39,38,0
13,2,19723,2,7,0,7,1,4,0,0,0,39,38,0
4,2,10823,15,9,4,2,1,4,1,0,0,44,38,0
43,2,21296,15,9,0,3,1,4,0,0,0,39,38,0
15,2,26673,9,12,4,3,1,4,1,0,0,39,38,0
42,2,10332,15,9,2,10,0,4,1,0,0,55,38,0
20,0,16441,9,12,0,3,2,4,0,0,0,49,38,0
21,2,15009,9,12,4,7,1,4,1,0,0,47,38,0
42,2,12229,5,3,4,7,2,4,1,0,0,31,38,0
27,5,3754,9,12,4,9,1,1,0,0,0,37,38,0
53,4,4068,1,6,2,4,0,4,1,0,0,39,38,0
6,2,10399,11,8,0,2,1,4,1,0,0,39,38,0
49,2,21048,11,8,5,6,1,2,1,0,0,39,38,0
38,2,20371,5,3,2,13,0,4,1,0,0,49,38,0
27,2,2491,1,6,4,7,1,4,0,0,0,39,38,0
8,2,19606,7,11,2,3,0,4,1,0,0,44,38,0
28,2,3980,11,8,2,13,0,4,1,0,0,69,38,0
30,2,10607,1,6,4,13,1,2,1,0,0,39,38,0
6,2,2142,9,12,4,11,3,4,1,0,0,54,38,0
5,2,15999,15,9,4,0,3,4,1,0,0,39,38,0
5,2,17441,11,8,4,7,3,4,0,0,0,39,38,0
7,2,7274,9,12,4,0,3,4,0,0,0,44,38,0
3,2,25889,15,9,4,7,3,4,1,0,0,34,38,0
18,2,15009,11,8,2,7,0,4,1,0,0,39,38,0
25,2,23931,4,2,2,7,0,4,1,0,0,43,25,0
22,4,14065,1,6,2,13,0,4,1,0,0,39,38,0
25,4,2104,9,12,0,9,4,4,0,0,0,29,38,0
14,2,20597,0,5,2,13,0,4,1,0,0,49,38,0
17,0,14247,15,9,4,0,1,2,0,0,0,70,38,0
30,4,4177,9,12,4,4,1,4,1,0,0,64,38,0
17,2,10723,11,8,0,10,1,2,1,0,0,44,38,0
19,2,11127,11,8,2,13,0,4,1,0,0,32,38,0
34,4,9409,15,9,2,4,0,4,1,0,0,73,38,0
26,2,24007,15,9,0,7,1,4,0,0,0,29,38,0
4,2,437,11,8,4,7,1,4,0,0,0,49,38,0
15,1,3022,8,10,4,10,1,1,0,0,0,49,38,0
30,2,21285,0,5,2,2,0,4,1,0,0,34,38,0
7,2,15769,11,8,0,5,1,4,1,0,0,29,38,0
19,2,18464,5,3,2,6,0,4,1,0,0,39,38,0
46,0,17415,15,9,0,3,4,4,0,0,0,39,38,0
19,2,774,8,10,0,11,4,4,0,0,0,39,38,0
12,2,19921,7,11,2,2,0,4,1,0,0,44,38,0
8,3,10465,9,12,4,3,3,1,1,0,0,34,35,0
45,2,245,15,9,6,0,1,4,0,0,0,39,38,0
9,2,7464,11,8,0,6,1,4,1,0,0,39,38,0
27,2,10636,1,6,0,11,4,4,0,0,0,43,38,0
2,5,1399,11,8,4,10,3,4,1,0,0,39,38,0
14,2,13703,5,3,4,6,1,3,0,0,0,39,25,0
11,2,19307,11,8,2,11,0,4,1,0,0,39,38,0
35,2,6133,15,9,0,7,4,4,0,0,0,44,38,0
16,2,15888,9,12,5,9,2,2,0,0,0,39,22,0
39,2,4756,11,8,2,11,5,4,0,0,0,49,38,0
6,2,17441,7,11,4,11,3,4,0,0,0,39,38,0
4,2,152,15,9,4,7,3,4,0,0,0,39,38,0
13,2,3508,11,8,2,13,0,2,1,0,0,29,38,0
15,2,13659,1,6,0,7,4,4,0,0,0,39,38,0
28,2,6384,11,8,4,3,1,2,0,0,0,39,38,0
17,2,23525,0,5,5,7,1,4,0,0,0,34,38,0
3,2,16550,15,9,4,3,4,4,0,0,0,39,38,0
10,4,14141,9,12,4,11,1,4,1,0,0,39,38,0
17,2,10062,1,6,2,4,0,0,1,0,0,59,38,0
24,2,9626,0,5,4,6,1,4,1,0,0,39,38,0
24,2,6346,11,8,2,13,0,4,1,0,0,39,38,0
6,2,6547,9,12,4,9,1,4,0,0,0,39,38,0
4,2,14930,11,8,4,9,3,4,0,0,0,29,38,0
24,2,11613,9,12,2,9,0,4,1,0,0,59,38,0
15,2,22507,11,8,2,3,5,4,0,0,0,47,38,0
6,2,19103,9,12,4,6,3,4,1,0,0,39,38,0
8,2,7225,11,8,4,3,2,4,1,0,0,39,38,0
22,2,19829,9,12,4,9,1,4,0,0,0,62,38,0
11,2,5650,15,9,0,9,1,4,1,0,0,39,38,0
18,2,22457,11,8,2,7,0,4,1,0,0,59,38,0
12,2,20107,15,9,0,7,3,4,1,3,0,23,38,0
40,2,2200,11,8,2,7,0,4,1,0,0,59,38,0
23,2,17481,11,8,0,12,4,4,0,0,0,39,38,0
10,2,10931,9,12,2,7,0,4,1,0,0,39,38,0
7,2,4082,9,12,4,3,3,4,1,0,0,44,38,0
14,2,21594,15,9,2,2,0,4,1,0,0,39,25,0
11,2,13538,12,13,4,3,1,4,1,0,0,57,38,0
3,2,12944,11,8,4,7,1,2,0,0,0,39,38,0
41,1,23143,2,7,2,4,0,4,1,0,0,39,38,0
18,2,16583,11,8,0,7,4,4,0,0,0,30,38,0
10,0,19578,11,8,2,7,0,4,1,0,0,39,38,0
3,2,4743,11,8,4,11,3,3,1,0,0,39,32,0
22,2,15077,15,9,2,7,5,4,0,0,0,23,38,0
34,2,22508,11,8,2,2,0,4,1,0,0,53,38,0
7,2,21851,1,6,2,10,0,4,1,0,0,39,38,0
11,2,5233,15,9,4,13,1,4,1,0,0,49,38,0
6,2,2303,15,9,4,4,1,4,1,0,0,29,38,0
12,2,19919,9,12,4,0,1,2,0,0,0,39,38,0
16,2,4874,11,8,4,6,4,1,1,0,0,39,29,0
6,2,14179,11,8,4,11,2,4,1,0,0,54,38,0
4,2,13262,9,12,4,11,3,4,1,0,0,29,38,0
18,2,26031,11,8,0,11,3,4,0,0,0,39,38,0
33,3,15363,11,8,2,11,0,2,1,0,0,59,38,0
9,2,4500,11,8,2,3,0,4,1,0,0,39,38,0
22,2,23169,9,12,2,5,5,1,0,0,0,36,29,0
9,2,14981,11,8,4,6,3,2,1,0,0,39,38,0
24,3,3015,9,12,6,9,4,4,0,0,0,39,38,0
18,2,26186,11,8,4,2,1,4,1,0,15,39,38,0
12,2,25566,11,8,2,11,0,4,1,0,0,39,38,0
13,2,8553,0,5,5,7,1,2,1,0,0,39,38,0
22,4,16844,11,8,4,2,3,2,0,0,0,19,38,0
11,2,14163,1,6,2,5,3,4,1,0,0,39,38,0
14,2,18713,11,8,0,3,4,2,0,0,0,39,38,0
15,2,1068,8,10,4,2,1,4,1,0,0,44,38,0
17,2,7063,15,9,2,5,0,4,1,0,0,31,38,0
14,1,22219,15,9,4,0,3,2,1,0,0,39,38,0
9,2,8171,8,10,4,5,2,4,1,0,0,27,38,0
31,2,22368,11,8,2,13,0,4,1,0,0,43,38,0
15,4,12647,0,5,2,3,0,4,1,0,0,54,38,0
30,2,3767,12,13,0,3,4,4,1,0,0,41,38,0
4,2,461,15,9,4,9,3,4,1,0,0,39,38,0
42,2,21640,1,6,0,0,4,4,0,0,0,39,38,0
16,4,1691,11,8,2,10,0,4,1,0,0,29,38,0
13,2,18370,0,5,2,2,0,4,1,0,0,39,38,0
13,3,24451,11,8,2,5,0,4,1,0,0,59,38,0
21,2,18210,9,12,4,0,1,2,1,0,0,39,38,0
10,5,26472,9,12,2,10,5,2,0,0,0,47,38,0
6,2,22794,12,13,4,9,1,4,1,0,0,39,38,0
23,2,7749,11,8,4,7,1,4,0,0,0,39,38,0
52,4,3183,6,4,2,4,0,4,1,0,0,24,38,0
14,1,22980,15,9,2,10,0,4,1,0,0,29,38,0
27,2,17262,8,10,5,9,1,4,0,0,0,39,5,0
25,2,14920,5,3,3,9,2,4,1,0,0,34,32,0
42,2,10431,11,8,2,11,0,4,1,0,0,47,38,0
3,2,1132,11,8,4,7,1,4,1,0,0,44,38,0
2,2,11303,11,8,4,7,3,2,1,0,0,39,38,0
15,2,2559,11,8,0,0,3,1,0,0,0,39,38,0
12,2,929,15,9,2,5,0,4,1,0,0,59,38,0
6,2,7802,9,12,4,10,3,4,1,0,0,49,38,0
36,2,6884,2,7,0,4,3,4,1,0,0,39,38,0
8,2,17303,9,12,4,11,1,4,0,0,0,44,38,0
14,2,16615,1,6,2,0,0,4,1,0,0,39,32,0
9,2,19137,9,12,4,0,1,4,0,0,0,39,38,0
19,2,24520,15,9,4,3,1,4,0,0,0,49,38,0
9,2,7844,9,12,4,9,1,4,0,0,0,39,38,0
10,2,17643,11,8,4,0,1,4,0,0,0,69,38,0
14,2,23352,1,6,2,2,0,4,1,0,0,39,38,0
15,2,5761,7,11,0,9,4,2,0,0,0,34,38,0
14,2,21025,1,6,4,3,3,4,1,0,0,39,38,0
28,2,14147,11,8,4,6,3,4,1,0,0,39,38,0
8,2,20725,14,14,4,9,1,4,1,0,0,64,38,0
40,2,13575,15,9,4,0,2,2,0,0,0,39,22,0
13,1,1712,2,7,2,0,5,4,0,0,0,39,38,0
12,2,18717,15,9,0,0,1,2,0,0,0,39,38,0
14,2,18533,11,8,2,7,0,4,1,0,0,51,25,0
9,2,22077,5,3,2,6,0,3,1,0,0,39,38,0
12,1,13041,9,12,0,9,1,4,1,0,0,49,38,0
21,4,25449,9,12,2,3,0,4,1,0,0,59,38,0
18,2,4726,15,9,3,4,3,4,1,0,0,39,38,0
11,2,1977,5,3,4,2,3,4,1,0,0,39,38,0
33,0,2822,0,5,5,2,1,4,1,0,0,55,38,0
13,2,15665,15,9,4,11,1,4,1,0,0,39,38,0
12,2,13901,15,9,2,2,0,4,1,0,0,49,38,0
19,2,25349,15,9,4,12,4,4,0,0,0,39,38,0
7,2,20991,11,8,4,7,3,4,0,0,0,39,25,0
21,2,22349,15,9,4,3,1,4,0,0,0,44,38,0
3,2,11135,11,8,4,2,2,4,1,0,0,39,38,0
6,2,20676,9,12,4,11,2,4,1,0,0,54,38,0
24,2,7433,14,14,2,0,0,1,1,0,0,39,29,0
39,2,26623,2,7,6,7,4,2,0,0,0,39,38,0
22,2,14384,8,10,0,0,4,4,0,0,0,49,38,0
15,2,22924,4,2,2,2,0,4,1,0,0,39,25,0
3,2,137,11,8,4,7,4,0,0,0,0,34,38,0
3,2,16108,15,9,4,7,3,4,1,0,0,39,38,0
21,2,20549,11,8,2,6,5,4,0,0,0,39,38,0
29,2,22697,4,2,2,5,0,4,1,0,0,39,38,0
9,2,14918,11,8,4,11,1,3,1,0,0,39,38,0
35,4,11007,11,8,2,13,0,4,1,0,0,21,38,0
10,3,25382,11,8,4,2,2,4,1,0,0,49,25,0
25,2,10427,11,8,2,7,5,4,0,0,0,23,38,0
45,2,15809,11,8,6,2,4,2,0,0,0,39,38,0
10,2,6731,1,6,4,3,4,4,0,0,0,44,38,0
50,4,1052,11,8,2,4,0,4,1,0,0,54,38,0
32,2,3082,0,5,2,2,0,4,1,0,0,39,38,0
6,2,8023,11,8,4,7,2,4,0,0,0,44,38,0
27,4,26504,4,2,2,4,0,4,1,0,0,39,25,0
47,2,10980,1,6,2,2,0,4,1,0,0,47,38,0
43,4,17923,11,8,2,11,0,4,1,0,0,39,38,0
38,2,14186,4,2,2,2,0,4,1,0,0,49,38,0
17,2,7130,15,9,2,0,0,4,1,0,0,59,38,0
6,2,10153,11,8,5,6,1,4,1,0,0,39,38,0
2,2,13578,11,8,4,5,1,4,0,0,0,36,38,0
7,2,17177,11,8,5,7,1,4,1,0,0,39,38,0
4,0,4602,11,8,4,0,3,4,1,0,0,35,38,0
5,2,8462,15,9,4,3,3,4,1,0,0,49,38,0
11,0,21579,9,12,4,9,1,4,0,0,0,39,38,0
36,2,10037,9,12,2,11,0,4,1,0,0,29,38,0
2,2,25639,0,5,0,7,1,4,0,0,0,39,38,0
33,4,10830,15,9,2,2,0,4,1,0,0,39,38,0
12,0,756,7,11,0,0,1,4,0,0,0,39,38,0
18,2,19784,9,12,4,0,3,2,0,0,0,39,38,0
11,2,3499,11,8,2,13,0,4,1,0,0,39,38,0
11,2,11202,15,9,0,0,4,4,1,0,0,39,38,0
21,2,26655,11,8,2,2,0,4,1,0,0,39,38,0
3,2,8566,15,9,4,0,3,2,1,0,0,39,38,0
14,2,11361,11,8,0,7,1,4,0,0,0,27,38,0
47,2,16374,9,12,0,3,1,4,0,0,0,39,38,0
3,2,22036,1,6,4,5,3,2,1,0,0,39,38,0
24,3,14916,9,12,2,9,0,4,1,0,0,49,38,0
6,2,19509,15,9,4,5,3,2,1,0,0,39,38,0
20,2,13502,15,9,0,12,4,4,0,0,0,39,38,0
5,2,3459,6,4,4,5,3,1,1,0,0,39,29,0
43,4,21757,15,9,2,7,5,2,0,0,0,49,38,0
17,1,21686,11,8,2,0,0,4,1,0,0,39,38,0
13,2,11382,11,8,5,7,4,4,0,0,0,29,38,0
4,2,888,11,8,4,2,4,4,1,0,0,49,38,0
29,1,8655,11,8,2,3,0,4,1,0,0,64,38,0
40,2,10246,9,12,2,11,5,4,0,0,0,39,38,0
14,4,25204,5,3,2,9,0,4,1,0,0,59,38,0
38,4,21668,14,14,0,9,1,4,0,0,0,34,38,0
8,2,10471,9,12,4,3,1,4,1,0,0,34,38,0
12,2,6326,9,12,4,12,1,4,1,0,0,39,38,0
9,4,1130,11,8,4,4,3,4,1,0,0,59,38,0
13,2,2193,15,9,4,3,3,2,0,0,0,39,38,0
10,2,16399,9,12,4,9,1,4,0,0,0,49,38,0
9,2,18266,1,6,0,5,1,4,1,0,0,39,38,0
10,2,26585,15,9,4,5,3,2,1,0,0,39,38,0
9,2,21740,9,12,4,3,1,1,1,0,0,34,34,0
14,2,5333,15,9,2,0,5,2,0,0,0,39,38,0
42,2,25030,9,12,0,3,1,4,1,0,0,39,38,0
27,0,17419,15,9,0,0,4,2,0,0,0,39,38,0
37,2,25997,0,5,2,13,0,2,1,0,0,39,38,0
29,4,26396,1,6,2,13,0,2,1,0,0,47,38,0
18,2,23558,11,8,0,13,1,4,1,0,0,39,38,0
15,2,1965,15,9,4,12,1,2,1,0,0,37,38,0
13,2,17318,6,4,0,3,4,4,0,0,0,39,38,0
48,4,23766,11,8,2,6,0,4,1,0,0,39,38,0
16,2,26606,2,7,0,6,4,2,0,0,0,39,38,0
9,5,5637,15,9,4,2,1,4,0,0,0,39,38,0
30,2,19549,9,12,2,5,0,4,1,0,0,39,38,0
29,4,9867,12,13,4,3,1,4,1,0,0,24,38,0
8,2,24644,11,8,4,11,3,4,0,0,0,39,25,0
42,2,19803,11,8,5,7,1,4,0,0,0,36,38,0
32,2,4473,9,12,0,3,4,4,0,0,0,39,38,0
24,2,515,5,3,2,3,0,4,1,0,0,59,38,0
36,2,20145,9,12,6,0,4,4,0,0,0,51,38,0
6,2,12226,15,9,4,2,1,4,1,0,0,39,38,0
7,2,15607,15,9,4,7,1,4,1,0,0,34,38,0
16,2,19933,11,8,2,13,0,2,1,0,0,39,38,0
10,2,10251,11,8,4,7,1,4,0,0,0,41,38,0
33,2,14354,4,2,2,5,0,4,1,0,0,39,25,0
15,4,25007,8,10,2,2,0,4,1,0,0,39,38,0
7,4,956,11,8,5,7,4,4,0,0,0,49,38,0
41,4,9912,9,12,0,7,1,4,0,0,0,19,38,0
35,0,961,11,8,2,12,0,4,1,0,0,39,38,0
4,2,13391,11,8,4,0,3,4,0,0,0,39,38,0
12,2,15399,8,10,4,6,1,4,1,0,0,39,38,0
10,2,16160,0,5,2,6,0,4,1,0,0,39,38,0
3,2,20009,11,8,4,11,3,4,0,0,0,29,38,0
6,2,13342,11,8,4,2,1,4,1,0,0,39,32,0
10,2,16185,0,5,2,6,0,4,1,0,0,39,38,0
10,4,9599,11,8,4,4,3,4,1,0,0,39,38,0
8,2,26601,11,8,4,2,3,2,1,0,0,39,38,0
8,2,19819,12,13,2,6,1,4,1,0,0,39,25,0
5,2,2321,11,8,2,2,0,4,1,0,0,39,38,0
9,2,14585,9,12,4,7,1,2,0,0,0,34,38,0
20,2,17484,11,8,4,4,3,4,1,0,0,34,38,0
20,2,1696,11,8,2,3,0,4,1,0,0,54,38,0
45,2,4845,5,3,6,6,4,4,0,0,0,34,38,0
40,2,5891,6,4,2,13,0,4,1,0,0,49,38,0
4,2,6844,15,9,4,0,3,4,0,0,0,39,38,0
33,2,10829,11,8,2,2,0,4,1,0,0,39,38,0
9,2,24760,15,9,4,4,2,4,0,0,0,64,38,0
39,4,16275,5,3,4,7,4,2,0,0,0,57,38,0
11,2,2415,11,8,2,7,3,4,0,0,0,34,38,0
12,2,26598,11,8,2,2,0,2,1,0,0,39,38,0
52,4,17220,5,3,2,7,0,4,1,0,0,34,38,0
17,2,1077,11,8,4,0,3,4,1,0,0,49,38,0
12,2,8411,11,8,4,11,4,2,0,0,11,39,38,0
32,2,18994,10,15,2,11,0,4,1,0,0,59,38,0
32,4,10784,4,2,2,2,0,4,1,0,0,34,38,0
8,2,14919,11,8,4,5,2,4,1,0,0,34,38,0
23,2,14044,11,8,0,7,1,4,0,0,0,34,38,0
18,2,4726,0,5,0,2,1,4,1,0,0,59,38,0
35,2,25198,8,10,0,0,1,4,0,0,0,35,38,0
13,2,15244,11,8,2,5,0,4,1,0,0,39,38,0
35,4,8730,0,5,0,7,3,4,0,0,0,26,38,0
13,1,9104,15,9,4,10,1,2,1,0,54,39,38,0
20,2,19105,0,5,2,6,0,4,1,0,0,39,25,0
1,2,10547,11,8,4,0,3,4,1,0,0,39,38,0
33,2,4010,11,8,2,13,0,4,1,0,0,39,38,0
25,4,1107,15,9,2,4,0,4,1,0,0,59,38,0
12,2,22342,15,9,4,7,1,4,0,0,0,39,38,0
12,2,3256,11,8,2,6,0,4,1,0,0,39,38,0
11,2,26553,15,9,2,2,0,4,1,0,0,62,38,0
47,5,759,15,9,0,0,1,4,0,0,0,39,38,0
8,2,11715,11,8,0,5,3,4,0,0,0,39,38,0
5,2,18267,11,8,2,13,0,2,1,0,0,39,38,0
11,2,12252,6,4,0,9,1,2,0,0,0,39,38,0
11,2,13901,15,9,2,3,0,4,1,0,0,54,38,0
9,2,19495,9,12,0,0,4,4,0,0,0,39,38,0
36,4,22508,11,8,2,11,0,4,1,0,0,34,38,0
20,2,11989,5,3,4,7,3,2,1,0,0,55,38,0
3,2,6021,11,8,4,4,3,1,1,0,0,39,38,0
39,2,9274,15,9,2,3,5,4,0,0,0,49,38,0
6,1,22580,11,8,4,7,1,4,0,0,0,39,38,0
34,4,8414,7,11,4,4,3,4,0,0,0,39,38,0
15,2,20222,15,9,3,13,1,4,0,0,0,36,38,0
30,5,5345,15,9,0,2,4,4,1,0,0,39,38,0
37,2,8468,15,9,2,0,0,4,1,0,0,59,38,0
32,0,10193,11,8,2,0,0,4,1,0,0,45,38,0
19,2,717,15,9,5,0,2,4,0,0,0,39,38,0
6,2,24929,11,8,4,7,4,4,1,0,0,34,25,0
14,3,1799,11,8,2,3,0,4,1,0,0,39,38,0
12,2,17132,12,13,4,3,1,2,1,0,0,59,38,0
26,2,9638,11,8,2,13,0,4,1,0,0,29,38,0
20,2,7419,3,1,2,7,0,4,1,0,0,52,25,0
11,2,19600,11,8,4,11,3,4,1,0,0,39,38,0
22,5,23159,9,12,2,3,0,4,1,0,0,39,38,0
15,4,14179,11,8,4,7,1,4,0,0,0,59,38,0
5,2,15957,11,8,4,2,3,4,1,0,0,49,38,0
22,2,7192,0,5,2,13,0,4,1,0,0,39,38,0
7,1,13520,9,12,4,9,1,4,0,0,0,39,38,0
41,2,10447,11,8,0,0,1,4,1,0,0,54,38,0
27,2,17237,11,8,3,7,1,2,0,0,0,39,22,0
40,2,19002,11,8,6,12,1,2,0,0,0,53,38,0
35,2,14996,11,8,4,7,4,4,0,0,0,44,38,0
4,2,21153,8,10,4,7,1,4,0,0,0,49,38,0
24,0,780,15,9,0,0,2,0,0,0,0,37,38,0
5,2,1355,11,8,2,11,0,4,1,0,0,41,38,0
37,0,18410,11,8,6,0,4,4,0,0,0,34,38,0
23,2,18064,11,8,2,13,0,4,1,0,0,19,38,0
3,2,6088,1,6,4,13,3,4,1,0,0,39,38,0
5,2,25652,15,9,4,0,3,4,0,0,0,39,38,0
40,2,17104,15,9,2,2,0,4,1,0,0,39,38,0
16,2,7443,11,8,2,13,0,4,1,0,0,59,38,0
28,4,877,11,8,2,13,0,4,1,0,0,49,38,0
11,2,2505,11,8,2,2,0,4,1,0,0,42,38,0
12,2,12449,15,9,4,11,4,4,0,0,0,24,38,0
34,2,12762,15,9,0,11,1,4,0,0,0,59,38,0
48,1,20053,15,9,0,3,1,4,0,0,0,39,38,0
11,2,25512,11,8,2,0,0,2,1,0,0,39,38,0
26,4,4335,1,6,2,5,0,4,1,0,0,59,38,0
18,2,2495,9,12,4,9,1,4,0,0,0,39,38,0
32,2,26099,8,10,2,2,0,2,1,0,0,49,38,0
21,4,20466,15,9,2,13,0,4,1,0,0,39,38,0
6,2,15936,15,9,4,6,3,4,1,0,0,39,38,0
26,2,13480,9,12,2,9,0,4,1,0,0,34,38,0
18,3,14176,15,9,2,11,0,4,1,0,40,39,38,0
33,2,6599,15,9,2,13,0,4,1,0,0,49,38,0
8,2,11553,11,8,4,2,3,4,1,0,0,39,38,0
24,2,2524,11,8,2,11,5,4,0,0,0,19,38,0
4,2,20163,1,6,2,6,0,4,1,0,0,39,38,0
32,2,6373,11,8,2,6,0,4,1,0,0,39,38,0
13,2,25354,11,8,1,0,0,4,1,0,0,59,38,0
7,2,11029,11,8,2,7,0,4,1,0,0,38,38,0
29,2,6164,15,9,0,12,1,4,0,0,0,37,38,0
14,2,7052,11,8,0,0,4,4,0,0,0,39,38,0
16,5,3309,12,13,4,9,1,1,1,0,0,29,23,0
20,0,11945,8,10,5,0,1,2,1,0,0,39,38,0
7,2,18848,11,8,4,3,3,4,0,0,0,49,38,0
27,2,14500,11,8,4,7,3,4,0,0,0,23,38,0
11,2,13396,11,8,2,13,0,4,1,0,40,39,38,0
30,1,23177,15,9,0,0,4,4,0,0,0,39,38,0
11,2,2866,11,8,2,5,0,4,1,0,0,37,38,0
39,2,24841,11,8,2,0,0,4,1,0,0,47,38,0
5,2,20658,15,9,4,12,2,4,0,0,0,39,38,0
36,2,2335,11,8,0,11,1,4,0,0,0,39,38,0
2,2,25210,11,8,4,11,1,4,1,0,0,39,38,0
46,4,1940,15,9,6,3,1,4,1,0,0,34,38,0
21,2,869,11,8,2,11,0,4,1,0,0,54,38,0
10,2,15942,9,12,4,5,1,4,1,0,0,27,38,0
5,2,12902,15,9,4,2,1,4,1,0,0,39,38,0
10,2,9599,11,8,4,3,3,4,1,0,0,39,38,0
6,2,25958,15,9,4,0,3,2,0,0,0,39,38,0
18,2,4882,11,8,5,13,1,4,1,0,0,49,38,0
35,2,14075,4,2,3,2,2,4,1,0,0,39,25,0
9,5,16469,9,12,4,9,3,4,1,0,0,37,38,0
3,2,19261,11,8,2,6,0,4,1,0,0,39,38,0
30,2,18931,3,1,2,6,0,4,1,0,0,39,25,0
7,2,4317,8,10,4,11,1,4,1,0,0,54,38,0
36,2,6222,10,15,2,9,0,4,1,0,0,19,38,0
45,4,3107,9,12,2,3,0,4,1,0,0,39,38,0
20,2,17175,7,11,2,7,5,4,0,0,0,24,38,0
43,2,5675,5,3,2,5,0,4,1,0,0,39,38,0
5,2,25089,15,9,4,0,3,4,0,0,0,39,38,0
11,2,26223,11,8,2,6,0,4,1,0,0,44,38,0
24,2,24007,11,8,0,0,4,4,0,0,0,35,38,0
9,2,20912,9,12,4,0,3,4,0,0,0,39,38,0
28,2,21951,1,6,6,7,4,4,0,0,0,39,38,0
34,5,3304,10,15,0,9,1,4,1,0,0,29,38,0
16,2,8917,11,8,2,2,0,4,1,0,0,29,38,0
38,2,19655,15,9,2,11,0,4,1,0,0,55,38,0
29,2,16432,0,5,2,6,5,2,0,0,0,29,38,0
8,2,7723,11,8,2,6,0,4,1,0,0,39,38,0
24,2,21338,4,2,2,4,5,4,0,0,0,39,25,0
34,2,20914,5,3,6,7,4,2,0,0,0,39,38,0
24,2,8192,8,10,2,9,0,4,1,0,0,39,38,0
13,0,26454,15,9,4,0,4,2,0,0,0,39,38,0
25,0,2852,15,9,0,3,4,1,0,0,0,39,38,0
55,2,9486,5,3,2,4,0,4,1,0,0,34,38,0
7,2,2519,11,8,4,2,3,4,1,0,0,39,38,0
16,2,21499,1,6,4,0,4,2,0,0,0,37,38,0
9,2,14979,9,12,4,11,1,4,0,0,0,39,38,0
21,2,362,1,6,2,11,0,4,1,0,0,49,38,0
17,2,24948,6,4,4,2,1,4,1,0,0,39,38,0
26,2,18616,15,9,4,0,1,4,1,0,0,24,38,0
31,2,20008,9,12,0,3,4,4,0,0,0,47,38,0
2,2,412,11,8,4,7,3,4,0,0,0,31,38,0
10,2,25103,5,3,0,12,1,4,0,0,0,49,38,0
11,2,6026,8,10,2,12,0,3,1,0,0,39,25,0
16,2,20944,11,8,4,3,1,4,1,0,0,31,38,0
